"sample_id","longitude","latitude","class_code","class_name","verified","region_key","extension_stratum","final_review_decision","user_confirmation_status","user_confirmation_timestamp_utc","verification_source","verification_notes"
"BCB_022","100.4842963","6.0394693","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_023","100.3591883","6.1605646","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_024","100.7588487","5.8254303","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_025","100.1459989","6.4265214","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_026","100.5302418","5.5455608","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_027","99.8014494","6.4192289","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_028","100.7338355","6.6435567","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_029","100.4178541","5.7356014","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"BCB_031","100.5891417","5.3554473","6","builtup_other","True","kedah_perlis_paddy_belt","builtup_core","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"RS06_001","103.6073368","1.5581679","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_002","103.0181868","2.0266548","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_003","103.7607716","1.3843493","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_004","102.3911189","2.2740637","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_005","102.5224236","2.1005812","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_006","103.975787","1.4670133","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_007","103.8362321","1.418111","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_008","103.7794148","1.4304684","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_009","103.997497","1.3634881","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_010","102.4884739","2.406571","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_011","103.6632061","1.5282482","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_012","103.9726516","1.4659115","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_013","102.9916756","1.8541666","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_014","103.7881089","1.4308952","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_015","102.7705812","1.9188613","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_016","104.2317929","1.3595755","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_017","102.5765888","2.2860464","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_018","102.6012417","1.999771","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_019","103.5875305","1.4671871","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_020","103.6797346","1.558702","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_021","103.5712827","1.4802593","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_022","103.815229","1.2670964","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_023","103.8034811","1.4321033","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_024","103.3420465","2.0540026","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_025","103.7187284","1.6352905","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_026","103.9259989","1.511138","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_027","103.5429728","2.2165999","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_028","103.8338793","1.379535","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_029","103.826846","1.2495272","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_030","103.3885215","1.9615268","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_031","104.0268543","1.6782219","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"RS06_032","103.3141579","1.8177452","6","builtup_other","True","study_area","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
